Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating ,Subscription Status,Shipping Type,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases
4575,64,Female,Laptop,Clothing,0,Los Angeles,XL,Red,Spring,2,Yes,Standard,No,0,PayPal,Quarterly
4576,35,Male,Sunglasses,Accessories,48,Oklahoma,M,Purple,Winter,3.5,Yes,Next Day Air,Yes,24,Bank Transfer,Annually
4577,28,Male,Skirt,Clothing,80,Delaware,S,Lavender,Fall,3.1,No,Free Shipping,No,4,Bank Transfer,Fortnightly
4578,31,Male,Shirt,Clothing,61.25,Los Angeles,S,White,Winter,1,Yes,Standard,No,8,PayPal,Monthly
4579,53,Other,Laptop,Clothing,0,Houston,M,Blue,Spring,4,No,Standard,No,0,Cash,Monthly
4580,69,Female,Belt,Accessories,20,Kentucky,S,Orange,Spring,3.1,No,Free Shipping,No,44,Debit Card,Every 3 Months
4581,39,Male,Jewelry,Accessories,74,New Hampshire,M,Gold,Fall,3.6,No,Express,Yes,26,Cash,Quarterly
4582,54,Male,Hat,Accessories,95,Nebraska,S,Yellow,Fall,4.7,No,2-Day Shipping,No,1,PayPal,Fortnightly
4583,44,Male,Jewelry,Accessories,76,South Dakota,M,Indigo,Winter,2.5,No,Express,Yes,42,Cash,Bi-Weekly
4584,19,Male,Gloves,Accessories,38,West Virginia,XL,Turquoise,Winter,3.3,Yes,Free Shipping,Yes,46,Bank Transfer,Quarterly
4585,57,Male,Shoes,Footwear,82,Maryland,L,Yellow,Summer,4.6,No,2-Day Shipping,No,50,Cash,Bi-Weekly
4586,36,Other,Headphones,Electronics,0,Houston,,White,Spring,0,No,Express,Yes,12,Cash,Quarterly
4587,29,Male,Socks,Clothing,39,Alaska,M,Violet,Spring,3.8,Yes,2-Day Shipping,Yes,48,PayPal,Every 3 Months
4588,43,Male,Jeans,Clothing,29,Massachusetts,S,Turquoise,Summer,3.6,No,Store Pickup,No,13,Bank Transfer,Quarterly
4589,69,Female,Phone,Clothing,0,Phoenix,S,White,Spring,4,No,Standard,Yes,42,Credit Card,Monthly
4590,18,Female,Shirt,Electronics,0,Phoenix,,Green,Summer,0,No,Express,No,0,PayPal,Weekly
4591,22,Female,Hoodie,Clothing,61,Louisiana,M,Black,Spring,4.4,No,2-Day Shipping,No,11,PayPal,Every 3 Months
4592,19,Female,Sunglasses,Accessories,73,New York,S,Black,Fall,4.9,No,Free Shipping,No,36,Cash,Weekly
4593,26,Male,T-shirt,Clothing,82,Idaho,XL,Black,Spring,3.3,Yes,Next Day Air,Yes,38,Credit Card,Annually
4594,60,Male,Gloves,Accessories,51,Wyoming,L,Charcoal,Summer,4.7,No,Next Day Air,No,27,Debit Card,Every 3 Months
4595,37,Male,Sneakers,Footwear,65,Rhode Island,L,Brown,Winter,4.9,Yes,Store Pickup,Yes,2,PayPal,Annually
4596,69,Other,Laptop,Electronics,426.12,New York,,Red,Spring,4,No,Standard,Yes,50,PayPal,Quarterly
4597,55,Male,Sunglasses,Accessories,67,Massachusetts,S,Magenta,Summer,4.7,No,Store Pickup,Yes,33,PayPal,Annually
4598,57,Female,Sandals,Footwear,70,Ohio,M,Lavender,Winter,3.7,No,Express,No,7,PayPal,Weekly
4599,63,Male,Shorts,Clothing,22,Mississippi,L,Turquoise,Summer,3.3,Yes,Next Day Air,Yes,42,Venmo,Bi-Weekly
4600,41,Male,Scarf,Accessories,79,New Jersey,L,White,Winter,2.9,No,Store Pickup,Yes,48,Debit Card,Annually
4601,28,Male,Dress,Clothing,20,Delaware,L,Red,Summer,3.7,No,Express,No,10,PayPal,Fortnightly
4602,65,Male,Laptop,Accessories,0,New York,M,Black,Winter,0,No,Express,Yes,0,PayPal,Weekly
4603,35,Male,Skirt,Clothing,33,Idaho,S,Purple,Summer,4.6,No,Standard,No,33,Debit Card,Monthly
4604,30,Male,Pants,Clothing,24,New Jersey,M,Purple,Summer,3.3,Yes,Store Pickup,Yes,17,Debit Card,Every 3 Months
4605,53,Female,Shoes,Clothing,1283.66,Los Angeles,L,Blue,Winter,2,Yes,Express,No,0,Debit Card,Quarterly
4606,18,Male,Belt,Accessories,56,Arkansas,M,Olive,Spring,4,Yes,Standard,Yes,16,Credit Card,Bi-Weekly
4607,59,Male,T-shirt,Clothing,45,Louisiana,L,Yellow,Winter,4.1,No,Standard,Yes,37,Venmo,Monthly
4608,29,Female,Skirt,Clothing,94,Minnesota,L,White,Winter,2.9,No,2-Day Shipping,No,46,Credit Card,Monthly
4609,39,Female,Gloves,Accessories,41,New York,XL,Gray,Winter,4.1,No,Standard,No,4,Venmo,Bi-Weekly
4610,18,Other,Watch,Accessories,575.59,New York,S,White,Summer,0,No,Express,Yes,29,Cash,Quarterly
4611,34,Male,Pants,Clothing,25,Nebraska,S,Turquoise,Summer,3.4,No,Free Shipping,Yes,3,Venmo,Every 3 Months
4612,63,Female,Shoes,Clothing,1264.31,New York,XL,Black,Winter,2,No,Express,No,31,Cash,Weekly
4613,29,Female,Headphones,Accessories,0,New York,S,Black,Summer,2,No,Express,No,0,Credit Card,Monthly
4614,62,Male,Shirt,Clothing,45,South Carolina,M,Orange,Winter,4.3,No,Next Day Air,Yes,31,Credit Card,Weekly
4615,40,Female,Bag,Clothing,1400.99,Chicago,S,White,Spring,0,No,Express,Yes,0,Debit Card,Monthly
4616,44,Other,Bag,Accessories,0,Houston,M,Black,Autumn,0,Yes,Standard,Yes,25,Cash,Monthly
4617,62,Female,Laptop,Electronics,0,New York,,White,Spring,5,No,Express,No,0,Debit Card,Quarterly
4618,28,Male,Gloves,Accessories,67,Wisconsin,S,Magenta,Spring,4.1,No,2-Day Shipping,Yes,43,Bank Transfer,Weekly
4619,34,Male,T-shirt,Clothing,90,Florida,M,Gray,Fall,3.6,Yes,Express,Yes,50,Credit Card,Every 3 Months
4620,58,Female,T-shirt,Clothing,68,Arkansas,M,Orange,Spring,4.1,No,Next Day Air,No,29,Cash,Bi-Weekly
4621,53,Female,Shirt,Accessories,1163.93,New York,M,Green,Autumn,0,Yes,Express,Yes,0,Debit Card,Weekly
4622,62,Male,Socks,Clothing,50,Louisiana,L,Pink,Fall,4.7,No,Free Shipping,No,40,Bank Transfer,Bi-Weekly
4623,29,Male,Watch,Accessories,1036.05,New York,S,Blue,Autumn,2,No,Express,Yes,30,Credit Card,Monthly
4624,42,Female,Bag,Accessories,1216.92,Houston,L,Green,Spring,3,No,Standard,Yes,0,Cash,Weekly
4625,20,Male,Shirt,Clothing,67,Mississippi,M,Turquoise,Summer,2.7,No,Express,No,20,Debit Card,Fortnightly
4626,33,Female,Headphones,Clothing,1388.46,Chicago,M,White,Summer,5,No,Express,No,16,PayPal,Monthly
4627,68,Female,Coat,Outerwear,75,Hawaii,S,Violet,Summer,4.7,No,Store Pickup,No,5,Bank Transfer,Every 3 Months
4628,30,Other,Headphones,Clothing,1238.25,Los Angeles,XL,Black,Summer,1,Yes,Express,Yes,0,Debit Card,Monthly
4629,23,Male,Dress,Clothing,69,Washington,S,Peach,Summer,3.8,No,Express,No,5,Debit Card,Fortnightly
4630,29,Male,Dress,Clothing,37,Florida,M,Red,Winter,0,Yes,2-Day Shipping,Yes,44,Venmo,Every 3 Months
4631,62,Male,Shorts,Clothing,50,Illinois,M,Yellow,Summer,3.7,No,Store Pickup,Yes,18,Venmo,Weekly
4632,23,Female,Shorts,Clothing,28,Rhode Island,M,Black,Spring,5,No,Standard,No,25,Credit Card,Monthly
4633,19,Male,Gloves,Accessories,49,New York,L,Peach,Winter,0,Yes,Next Day Air,Yes,2,Bank Transfer,Monthly
4634,52,Female,Socks,Clothing,67,Ohio,S,Maroon,Summer,3.4,No,Store Pickup,No,41,Debit Card,Bi-Weekly
4635,30,Female,Blouse,Clothing,74,Alaska,XL,Charcoal,Spring,4.2,No,Store Pickup,No,29,Credit Card,Fortnightly
4636,19,Male,Watch,Clothing,0,Houston,M,Black,Summer,0,No,Express,Yes,33,Cash,Weekly
4637,49,Male,Coat,Outerwear,69,Vermont,M,Silver,Summer,0,Yes,2-Day Shipping,Yes,24,Credit Card,Bi-Weekly
4638,21,Male,Hoodie,Clothing,95,Hawaii,S,Green,Fall,4.9,No,2-Day Shipping,No,24,Cash,Weekly
4639,50,Male,Sweater,Clothing,89,Maine,L,Purple,Winter,3.2,No,Free Shipping,No,45,Debit Card,Every 3 Months
4640,68,Female,Bag,Accessories,1103.92,Los Angeles,L,Black,Winter,1,Yes,Standard,No,0,Cash,Quarterly
4641,20,Male,Jeans,Clothing,41,Oregon,S,Lavender,Winter,3.4,No,2-Day Shipping,No,6,Debit Card,Monthly
4642,54,Female,Bag,Electronics,1144.77,New York,,Green,Summer,0,Yes,Express,No,9,Credit Card,Weekly
4643,58,Male,Sandals,Footwear,47,Idaho,L,Teal,Fall,4.2,No,Next Day Air,Yes,2,Cash,Monthly
4644,20,Other,Headphones,Electronics,0,Phoenix,,Red,Winter,0,Yes,Express,Yes,0,PayPal,Quarterly
4645,29,Female,Boots,Footwear,24,Maine,L,Yellow,Spring,3,No,Express,No,12,Venmo,Bi-Weekly
4646,30,Female,Blouse,Clothing,91,Delaware,M,Silver,Summer,3.3,No,Free Shipping,No,2,Venmo,Every 3 Months
4647,48,Male,Sandals,Footwear,73,Delaware,M,Lavender,Fall,3.6,Yes,Store Pickup,Yes,33,Credit Card,Bi-Weekly
4648,69,Male,Handbag,Accessories,39,Connecticut,M,White,Spring,2.7,Yes,Express,Yes,33,PayPal,Annually
4649,65,Male,Blouse,Clothing,34,New York,M,Orange,Fall,3.9,No,Standard,No,40,Credit Card,Every 3 Months
4650,58,Female,Belt,Accessories,45,Nevada,S,Orange,Summer,2.6,No,Free Shipping,No,34,PayPal,Every 3 Months
4651,31,Male,Shirt,Clothing,98,Florida,L,Beige,Fall,3.3,Yes,Store Pickup,Yes,46,PayPal,Quarterly
4652,28,Male,Shorts,Clothing,95,Colorado,M,Red,Winter,2.9,No,Next Day Air,Yes,14,Bank Transfer,Monthly
4653,70,Male,Shoes,Clothing,0,New York,M,Green,Summer,0,No,Standard,No,0,Credit Card,Quarterly
4654,19,Male,Laptop,Clothing,48.78,Los Angeles,S,White,Autumn,0,Yes,Standard,Yes,0,Credit Card,Quarterly
4655,36,Male,Shirt,Clothing,547.17,Phoenix,L,Red,Winter,0,Yes,Express,Yes,0,PayPal,Monthly
4656,60,Female,Socks,Clothing,41,Washington,L,Gold,Spring,4.3,No,Express,No,2,Debit Card,Monthly
4657,52,Male,Socks,Clothing,39,Minnesota,L,Black,Fall,4.5,No,Next Day Air,No,37,Bank Transfer,Monthly
4658,56,Male,Scarf,Accessories,71,Oklahoma,M,Olive,Winter,3.7,Yes,Standard,Yes,11,Debit Card,Quarterly
4659,52,Female,Sunglasses,Accessories,54,Utah,L,Silver,Fall,3.5,No,Next Day Air,No,14,Bank Transfer,Bi-Weekly
4660,62,Male,Sandals,Footwear,23,Wisconsin,M,Teal,Summer,4.5,No,Free Shipping,No,23,PayPal,Annually
4661,43,Female,Blouse,Clothing,87,Texas,M,Beige,Winter,3.1,No,Store Pickup,No,15,Debit Card,Every 3 Months
4662,54,Male,Sunglasses,Accessories,95,Oregon,S,Red,Summer,5,No,2-Day Shipping,Yes,42,Venmo,Quarterly
4663,20,Male,Laptop,Electronics,764.9,Chicago,,Green,Autumn,0,No,Standard,No,30,Cash,Quarterly
4664,64,Other,Phone,Accessories,0,New York,M,White,Summer,0,No,Express,No,14,PayPal,Monthly
4665,64,Male,Handbag,Accessories,65,Nebraska,M,Orange,Winter,4.9,Yes,Next Day Air,Yes,45,Venmo,Every 3 Months
4666,57,Female,Socks,Clothing,52,Missouri,M,Olive,Fall,3.7,No,Standard,No,30,Debit Card,Bi-Weekly
4667,45,Male,Sunglasses,Accessories,78,Massachusetts,L,Magenta,Spring,3.8,No,Store Pickup,No,1,Cash,Quarterly
4668,36,Male,Gloves,Accessories,45,Utah,M,Brown,Spring,5,No,Store Pickup,No,40,Credit Card,Monthly
4669,38,Male,Belt,Accessories,40,Wisconsin,M,Silver,Summer,3.3,Yes,Store Pickup,Yes,45,PayPal,Quarterly
4670,19,Female,Blouse,Clothing,38,New Jersey,L,Yellow,Summer,2.7,No,Standard,No,13,Bank Transfer,Bi-Weekly
4671,28,Male,Shirt,Clothing,0,Chicago,S,Red,Spring,0,No,Express,Yes,32,Cash,Weekly
4672,25,Female,Phone,Electronics,0,Houston,,Red,Summer,0,No,Standard,Yes,50,Cash,Weekly
4673,58,Female,Laptop,Accessories,0,Los Angeles,M,Black,Spring,1,No,Standard,Yes,0,PayPal,Quarterly
4674,37,Male,Skirt,Clothing,92,Washington,L,White,Summer,3.4,No,2-Day Shipping,Yes,16,Debit Card,Monthly
4675,53,Male,Shorts,Clothing,96,Minnesota,M,Silver,Fall,4,No,Express,No,9,PayPal,Annually
4676,21,Male,T-shirt,Clothing,64,Minnesota,L,Purple,Fall,2.8,No,2-Day Shipping,Yes,38,Venmo,Bi-Weekly
4677,61,Male,Jacket,Outerwear,87,Texas,M,Olive,Winter,4.4,Yes,2-Day Shipping,Yes,13,Venmo,Every 3 Months
4678,28,Male,Laptop,Accessories,243.43,Phoenix,S,White,Autumn,0,No,Express,No,0,PayPal,Quarterly
4679,37,Male,Pants,Clothing,30,Wisconsin,XL,Lavender,Winter,3,No,Next Day Air,Yes,49,Debit Card,Monthly
4680,34,Male,Jacket,Outerwear,49,Utah,M,Beige,Fall,4.1,No,Store Pickup,No,1,Credit Card,Weekly
4681,20,Male,Watch,Clothing,1050.61,Chicago,XL,Black,Winter,0,No,Express,Yes,0,Credit Card,Quarterly
4682,67,Female,Blouse,Clothing,82,Idaho,S,White,Spring,4,No,Free Shipping,No,47,Credit Card,Every 3 Months
4683,36,Female,Shirt,Clothing,46,Kentucky,M,White,Fall,3.4,No,Free Shipping,No,31,Debit Card,Quarterly
4684,30,Other,Phone,Clothing,0,Los Angeles,S,Blue,Winter,1,No,Express,No,0,Cash,Weekly
4685,53,Male,Blouse,Clothing,70,Arkansas,L,Orange,Spring,4.4,No,Next Day Air,No,35,Credit Card,Fortnightly
4686,20,Female,Shoes,Electronics,0,Chicago,,Black,Spring,3,Yes,Standard,Yes,28,Cash,Quarterly
4687,27,Male,Jeans,Clothing,41,Virginia,M,Brown,Fall,2.7,No,Standard,No,24,Credit Card,Monthly
4688,49,Male,Pants,Clothing,21,Louisiana,M,Turquoise,Winter,2.7,No,Free Shipping,Yes,2,PayPal,Weekly
4689,63,Male,Shirt,Electronics,0,Chicago,,Black,Summer,1,Yes,Express,No,0,Debit Card,Monthly
4690,27,Female,Handbag,Accessories,29,Kentucky,S,Magenta,Fall,3.8,No,Store Pickup,No,23,Debit Card,Monthly
4691,29,Male,Skirt,Clothing,82,Maine,S,Pink,Spring,4.2,No,Free Shipping,No,20,Cash,Quarterly
4692,29,Male,Sweater,Clothing,66,Montana,XL,Brown,Spring,4.4,Yes,Standard,Yes,14,Debit Card,Weekly
4693,28,Female,Boots,Footwear,82,Rhode Island,M,Teal,Spring,4.7,No,2-Day Shipping,No,50,Cash,Quarterly
4694,46,Male,Sweater,Clothing,78,New York,M,Lavender,Spring,3.7,No,Express,No,6,PayPal,Weekly
4695,24,Male,Skirt,Clothing,20,Maryland,XL,Red,Fall,4.5,No,Standard,No,9,Venmo,Every 3 Months
4696,23,Male,Gloves,Accessories,21,Minnesota,M,Magenta,Fall,3.9,No,Store Pickup,No,14,Bank Transfer,Fortnightly
4697,31,Female,Shoes,Clothing,820.5,New York,M,Green,Autumn,4,No,Express,No,0,PayPal,Weekly
4698,67,Male,Skirt,Clothing,70,Georgia,S,Magenta,Winter,3.7,No,Free Shipping,No,4,PayPal,Annually
4699,25,Female,Blouse,Clothing,23,Delaware,L,Silver,Spring,4.6,No,Next Day Air,No,45,Cash,Quarterly
4700,21,Male,Jacket,Outerwear,53,Oklahoma,L,Orange,Fall,2.5,Yes,Express,Yes,14,Credit Card,Annually
4701,31,Female,Jacket,Outerwear,51,Montana,M,Charcoal,Summer,4.4,No,Free Shipping,No,27,PayPal,Every 3 Months
4702,28,Male,Shoes,Electronics,0,Houston,,Red,Winter,4,Yes,Express,Yes,0,PayPal,Quarterly
4703,57,Female,Dress,Clothing,94,Alabama,M,Teal,Summer,3.3,No,Store Pickup,No,44,Debit Card,Weekly
4704,62,Female,Sweater,Clothing,60,South Carolina,S,Magenta,Spring,4.5,No,Store Pickup,No,15,Bank Transfer,Bi-Weekly
4705,48,Male,Hat,Accessories,68,Washington,M,Black,Winter,5,Yes,2-Day Shipping,Yes,5,Credit Card,Every 3 Months
4706,33,Female,Shirt,Clothing,80,Alaska,XL,Blue,Winter,2.5,No,Store Pickup,No,39,Credit Card,Every 3 Months
4707,55,Other,Bag,Accessories,544.69,Phoenix,S,Black,Autumn,2,Yes,Standard,Yes,0,Cash,Monthly
4708,54,Male,Sunglasses,Accessories,95,Maryland,M,Red,Winter,5,No,Express,No,40,Debit Card,Annually
4709,68,Female,Skirt,Clothing,57,Minnesota,M,Brown,Fall,4.4,No,Standard,No,33,Credit Card,Fortnightly
4710,28,Male,Pants,Clothing,60,Connecticut,M,Peach,Winter,2.9,Yes,2-Day Shipping,Yes,38,Venmo,Bi-Weekly
4711,46,Male,Sneakers,Footwear,31,Delaware,XL,Indigo,Fall,4,Yes,Store Pickup,Yes,30,Cash,Monthly
4712,32,Male,Shoes,Footwear,75,Iowa,M,Green,Winter,3.2,No,Standard,Yes,48,Venmo,Fortnightly
4713,70,Female,Sweater,Clothing,88,Arizona,M,Brown,Fall,4.2,No,Express,No,43,Cash,Bi-Weekly
4714,53,Female,Handbag,Accessories,63,West Virginia,XL,Turquoise,Spring,2.9,No,2-Day Shipping,No,18,Credit Card,Every 3 Months
4715,20,Male,Skirt,Clothing,26,Pennsylvania,S,Lavender,Summer,3.9,Yes,Store Pickup,Yes,24,PayPal,Every 3 Months
4716,56,Female,Jewelry,Accessories,67,Arizona,XL,Teal,Fall,3.4,No,Next Day Air,No,47,Cash,Weekly
4717,43,Male,Shorts,Clothing,36,Mississippi,L,Pink,Spring,3.9,Yes,Store Pickup,Yes,48,Cash,Every 3 Months
4718,39,Male,Boots,Footwear,66,Utah,M,Green,Winter,4.8,Yes,Free Shipping,Yes,14,PayPal,Fortnightly
4719,26,Male,Jacket,Outerwear,49,North Dakota,S,White,Summer,3.6,Yes,Express,Yes,4,Cash,Annually
4720,55,Male,Dress,Clothing,44,New Hampshire,L,Beige,Spring,3.2,No,Store Pickup,No,31,Cash,Monthly
4721,53,Male,Hoodie,Clothing,92,Idaho,S,Violet,Spring,2.8,No,2-Day Shipping,Yes,42,Credit Card,Annually
4722,61,Male,Bag,Accessories,0,Houston,L,Red,Spring,5,No,Standard,Yes,3,PayPal,Weekly
4723,29,Other,Shoes,Accessories,952.63,Phoenix,S,Blue,Winter,4,Yes,Express,Yes,12,PayPal,Weekly
4724,43,Male,Jewelry,Accessories,53,Vermont,M,Lavender,Spring,3,No,Standard,Yes,47,PayPal,Quarterly
4725,50,Male,Socks,Clothing,63,North Dakota,M,Green,Summer,4.9,No,Free Shipping,No,20,Credit Card,Monthly
4726,69,Male,T-shirt,Clothing,76,Ohio,L,Green,Spring,3.5,No,Store Pickup,Yes,27,Venmo,Bi-Weekly
4727,39,Other,Headphones,Accessories,1109.96,Chicago,L,Red,Autumn,0,Yes,Express,No,0,Debit Card,Quarterly
4728,68,Female,Jewelry,Accessories,26,Tennessee,M,Maroon,Spring,3.1,No,Express,No,26,Bank Transfer,Bi-Weekly
4729,31,Male,Shoes,Footwear,84,Maine,M,Pink,Summer,2.7,Yes,Free Shipping,Yes,28,Cash,Weekly
4730,62,Male,Boots,Footwear,50,Oregon,M,Peach,Winter,4.5,No,Express,Yes,48,Venmo,Fortnightly
4731,44,Female,Scarf,Accessories,75,North Carolina,S,Magenta,Winter,4.9,No,2-Day Shipping,No,50,Venmo,Weekly
4732,65,Female,Watch,Electronics,1249.73,Phoenix,,Blue,Spring,1,Yes,Express,No,0,Credit Card,Weekly
4733,66,Male,Headphones,Accessories,0,Chicago,S,Green,Summer,0,Yes,Standard,No,42,Credit Card,Weekly
4734,24,Female,Headphones,Accessories,0,Houston,M,Black,Summer,5,Yes,Standard,Yes,31,Debit Card,Weekly
4735,68,Female,Jeans,Clothing,57,Mississippi,L,Pink,Fall,4.2,No,2-Day Shipping,No,8,Bank Transfer,Monthly
4736,58,Male,T-shirt,Clothing,63,Wisconsin,M,White,Summer,4.9,No,Free Shipping,Yes,3,Credit Card,Quarterly
4737,68,Male,Dress,Clothing,50,Nebraska,M,Silver,Spring,3.3,No,Free Shipping,No,48,Credit Card,Fortnightly
4738,39,Male,Hat,Accessories,53,Kentucky,S,Silver,Summer,4.6,Yes,Free Shipping,Yes,45,PayPal,Weekly
4739,54,Male,Sunglasses,Accessories,74,California,M,Turquoise,Summer,3,Yes,Store Pickup,Yes,31,PayPal,Bi-Weekly
4740,43,Male,Sandals,Footwear,28,Texas,M,Violet,Summer,4.6,No,Free Shipping,No,7,Cash,Every 3 Months
4741,19,Other,Phone,Accessories,83.82,New York,S,Red,Spring,1,Yes,Standard,Yes,7,Cash,Monthly
4742,54,Male,Sunglasses,Accessories,48,Vermont,M,Purple,Fall,3.9,No,Free Shipping,No,3,Cash,Quarterly
4743,32,Male,Shoes,Footwear,87,Tennessee,M,Maroon,Fall,4.2,No,Express,Yes,12,Venmo,Annually
4744,49,Female,Handbag,Accessories,52,Pennsylvania,S,Gray,Spring,4.2,No,Store Pickup,No,35,PayPal,Monthly
4745,48,Other,Watch,Electronics,0,Chicago,,Red,Spring,4,No,Express,Yes,0,Debit Card,Monthly
4746,21,Male,Sneakers,Footwear,27,Hawaii,S,Black,Fall,4.5,No,Free Shipping,No,29,Cash,Bi-Weekly
4747,27,Male,Shirt,Clothing,41,Idaho,M,Pink,Summer,4,No,Free Shipping,Yes,6,Bank Transfer,Quarterly
4748,66,Male,Socks,Clothing,85,North Dakota,L,Green,Winter,3.4,No,Standard,No,28,Bank Transfer,Bi-Weekly
4749,50,Male,Blouse,Clothing,96,North Carolina,S,Indigo,Fall,4,Yes,2-Day Shipping,Yes,33,Credit Card,Quarterly
4750,55,Male,Jacket,Outerwear,55,Indiana,S,Yellow,Winter,3.9,No,Express,Yes,1,Cash,Annually
4751,65,Female,Shoes,Footwear,83,Delaware,M,Gray,Fall,3.2,No,Express,No,7,Cash,Weekly
4752,21,Other,Shirt,Accessories,671.54,New York,M,Red,Spring,2,Yes,Express,Yes,34,Cash,Weekly
4753,29,Male,Gloves,Accessories,72,Pennsylvania,L,Teal,Spring,4.6,Yes,Free Shipping,Yes,38,Credit Card,Every 3 Months
4754,32,Male,Jeans,Clothing,92,Montana,M,White,Summer,3.8,No,Free Shipping,No,24,Cash,Quarterly
4755,44,Female,Dress,Clothing,93,Utah,S,Maroon,Spring,3.8,No,Next Day Air,No,35,Debit Card,Monthly
4756,70,Male,Pants,Clothing,60,Arizona,S,Turquoise,Summer,4.2,Yes,Express,Yes,18,Credit Card,Monthly
4757,66,Male,Handbag,Accessories,29,Maryland,M,Beige,Fall,3.7,Yes,Standard,Yes,45,Venmo,Bi-Weekly
4758,69,Other,Headphones,Electronics,1384.7,New York,,Green,Autumn,0,Yes,Standard,No,47,PayPal,Monthly
4759,51,Female,Pants,Clothing,50,Wyoming,M,Charcoal,Winter,5,No,2-Day Shipping,No,21,Cash,Bi-Weekly
4760,36,Female,Shirt,Electronics,697.58,Houston,,White,Spring,0,Yes,Standard,No,0,Credit Card,Weekly
4761,27,Male,Shorts,Clothing,34,Louisiana,L,Charcoal,Winter,3.2,Yes,Free Shipping,Yes,19,Credit Card,Weekly
4762,49,Other,Watch,Clothing,0,Houston,XL,Red,Spring,4,Yes,Express,No,0,Cash,Quarterly
4763,18,Male,Shorts,Clothing,96,Arkansas,L,Cyan,Winter,4.9,No,Express,Yes,48,PayPal,Quarterly
4764,50,Male,Blouse,Clothing,49,Virginia,S,Turquoise,Summer,3,Yes,Store Pickup,Yes,14,Debit Card,Annually
4765,60,Male,Headphones,Clothing,0,Los Angeles,XL,Red,Spring,0,Yes,Standard,Yes,0,PayPal,Quarterly
4766,69,Male,T-shirt,Clothing,99,Alaska,L,Magenta,Spring,2.9,Yes,Free Shipping,Yes,46,PayPal,Every 3 Months
4767,23,Female,T-shirt,Clothing,89,Maine,L,Pink,Spring,3.9,No,Free Shipping,No,9,Bank Transfer,Every 3 Months
4768,19,Male,Belt,Accessories,62,Wyoming,XL,Beige,Fall,4.5,No,Store Pickup,No,47,Cash,Annually
4769,63,Male,Jewelry,Accessories,99,Vermont,M,Gold,Winter,3.4,No,Express,No,48,Credit Card,Monthly
4770,33,Male,Backpack,Accessories,79,Tennessee,M,Black,Summer,4.8,Yes,2-Day Shipping,Yes,44,Cash,Annually
4771,39,Male,Sneakers,Footwear,57,Arizona,S,Indigo,Spring,3.7,Yes,Express,Yes,48,Debit Card,Fortnightly
4772,70,Male,Blouse,Clothing,71,Massachusetts,XL,Magenta,Winter,3.5,Yes,Standard,Yes,32,Cash,Fortnightly
4773,42,Female,Jacket,Outerwear,52,Delaware,L,Red,Winter,3.2,No,Standard,No,36,Bank Transfer,Quarterly
4774,35,Male,Backpack,Accessories,51,Wyoming,M,Red,Winter,3.9,Yes,Next Day Air,Yes,19,Venmo,Fortnightly
4775,48,Male,Belt,Accessories,71,Mississippi,S,Green,Winter,4,No,Free Shipping,No,21,Debit Card,Every 3 Months
4776,27,Female,Shirt,Clothing,24,Oklahoma,XL,Red,Winter,4.5,No,Standard,No,38,Cash,Every 3 Months
4777,41,Female,Belt,Accessories,63,South Dakota,S,Pink,Spring,2.7,No,2-Day Shipping,No,45,Cash,Quarterly
4778,47,Male,Shorts,Clothing,74,Maine,XL,White,Spring,2.6,Yes,Standard,Yes,1,Cash,Every 3 Months
4779,31,Female,Phone,Electronics,0,Phoenix,,Red,Spring,2,No,Express,No,0,Credit Card,Weekly
4780,60,Female,Jacket,Outerwear,26,Oklahoma,L,Violet,Winter,2.6,No,Store Pickup,No,13,Credit Card,Monthly
4781,50,Other,Shirt,Accessories,395.93,Phoenix,S,Blue,Spring,0,No,Express,No,37,Credit Card,Quarterly
4782,67,Male,Jacket,Outerwear,71,Tennessee,M,Lavender,Spring,4.3,No,Next Day Air,No,7,Debit Card,Monthly
4783,40,Female,Hoodie,Clothing,24,Colorado,XL,Magenta,Fall,4.4,No,2-Day Shipping,No,50,Bank Transfer,Every 3 Months
4784,41,Female,Blouse,Clothing,67,Maryland,XL,Violet,Winter,4,No,Standard,No,23,Cash,Bi-Weekly
4785,22,Male,Handbag,Accessories,63,Hawaii,M,Black,Fall,3.2,No,Free Shipping,No,32,Bank Transfer,Bi-Weekly
4786,49,Female,Socks,Clothing,64,New Mexico,L,Purple,Winter,3.2,No,Free Shipping,No,39,Cash,Quarterly
4787,62,Male,Hoodie,Clothing,39,Vermont,M,Green,Spring,3.9,Yes,Standard,Yes,31,Credit Card,Bi-Weekly
4788,65,Male,Shirt,Electronics,501.36,New York,,Green,Spring,0,No,Express,Yes,49,Credit Card,Monthly
4789,28,Female,Shirt,Clothing,38,Rhode Island,M,Gold,Spring,2.9,No,Next Day Air,No,49,Bank Transfer,Weekly
4790,18,Male,Socks,Clothing,93,Vermont,S,Maroon,Winter,4.8,No,2-Day Shipping,No,9,Bank Transfer,Every 3 Months
4791,37,Female,Boots,Footwear,57,Massachusetts,M,Silver,Spring,3.1,No,Standard,No,27,Debit Card,Bi-Weekly
4792,30,Female,Jeans,Clothing,42,Idaho,M,Turquoise,Spring,3.7,No,Express,No,5,Venmo,Fortnightly
